session_id,start_time,end_time,energy_kwh,duration_minutes,cost_inr,vehicle_type
SES_86899,2024-01-06 15:25:00,2024-01-06 16:51:16,8.96,86.3,161.23,3W
SES_63445,2024-09-08 14:00:00,2024-09-08 14:53:46,2.62,53.8,41.22,2W
SES_84025,2024-06-23 14:19:00,2024-06-23 15:03:00,8.36,44.0,130.46,3W
SES_82395,2024-05-19 01:57:00,2024-05-19 02:27:44,3.21,30.7,51.99,2W
SES_19842,2024-08-26 09:19:00,2024-08-26 10:14:58,7.13,56.0,112.47,3W
SES_37839,2024-09-19 13:03:00,2024-09-19 14:29:58,52.72,87.0,843.71,4W
SES_60142,2024-03-05 21:12:00,2024-03-05 23:14:37,40.3,122.6,643.94,4W
SES_99784,2024-01-08 12:23:00,2024-01-08 13:51:25,39.93,88.4,696.36,4W
SES_69606,2024-08-12 18:14:00,2024-08-12 19:40:35,5.02,86.6,89.81,3W
SES_61672,2024-05-30 04:59:00,2024-05-30 07:40:31,22.04,161.5,389.06,4W
SES_79841,2024-06-15 08:26:00,2024-06-15 09:13:13,36.94,47.2,601.54,4W
SES_38108,2024-03-19 22:02:00,2024-03-19 23:10:41,2.05,68.7,32.74,2W
SES_21525,2024-11-22 13:40:00,2024-11-22 14:23:39,6.16,43.7,106.51,3W
SES_46257,2024-03-29 19:39:00,2024-03-29 21:03:48,9.63,84.8,158.45,3W
SES_87402,2024-06-26 09:58:00,2024-06-26 11:32:49,1.78,94.8,29.75,2W
SES_75715,2024-10-06 11:56:00,2024-10-06 13:43:20,32.11,107.3,496.65,4W
SES_11793,2024-07-15 10:56:00,2024-07-15 12:24:45,9.14,88.8,146.28,3W
SES_75812,2024-04-12 12:38:00,2024-04-12 13:40:05,5.54,62.1,85.43,3W
SES_72286,2024-04-17 16:49:00,2024-04-17 17:33:05,8.71,44.1,155.41,3W
SES_99406,2024-08-17 15:15:00,2024-08-17 16:05:29,8.23,50.5,142.3,3W
SES_29617,2024-11-25 18:08:00,2024-11-25 21:03:30,22.72,175.5,346.24,4W
SES_76145,2024-05-15 16:32:00,2024-05-15 17:14:07,2.04,42.1,35.22,2W
SES_61148,2024-01-08 12:28:00,2024-01-08 13:42:42,8.33,74.7,148.44,3W
SES_74171,2024-02-23 15:40:00,2024-02-23 17:07:40,9.86,87.7,151.14,3W
SES_97471,2024-07-08 12:40:00,2024-07-08 14:11:52,2.79,91.9,44.9,2W
SES_38830,2024-05-23 22:40:00,2024-05-23 23:53:00,9.24,73.0,159.15,3W
SES_35272,2024-08-03 10:14:00,2024-08-03 11:17:51,7.63,63.9,131.13,3W
SES_26409,2024-12-20 18:53:00,2024-12-20 19:42:23,7.92,49.4,122.64,3W
SES_76421,2024-03-03 07:07:00,2024-03-03 08:51:32,2.76,104.5,42.06,2W
SES_52620,2024-08-03 15:32:00,2024-08-03 17:42:21,49.07,130.4,793.83,4W
SES_63967,2024-07-21 17:56:00,2024-07-21 19:42:32,2.53,106.5,42.25,2W
SES_13429,2024-09-03 14:34:00,2024-09-03 15:45:28,2.36,71.5,37.64,2W
SES_14113,2024-12-16 02:19:00,2024-12-16 03:15:23,2.07,56.4,35.31,2W
SES_70750,2024-05-03 19:22:00,2024-05-03 20:06:17,5.75,44.3,93.84,3W
SES_65625,2024-01-27 02:05:00,2024-01-27 03:25:22,3.14,80.4,48.67,2W
SES_71515,2024-05-14 16:19:00,2024-05-14 17:08:09,1.79,49.2,27.82,2W
SES_74057,2024-08-03 15:47:00,2024-08-03 17:10:48,7.42,83.8,120.55,3W
SES_41076,2024-12-04 16:37:00,2024-12-04 17:48:06,3.42,71.1,58.42,2W
SES_16756,2024-09-07 18:29:00,2024-09-07 19:07:49,1.9,38.8,33.63,2W
SES_29998,2024-09-22 12:20:00,2024-09-22 13:48:19,9.33,88.3,152.35,3W
SES_79507,2024-07-02 16:33:00,2024-07-02 17:45:18,2.9,72.3,47.27,2W
SES_88298,2024-08-30 16:05:00,2024-08-30 17:17:39,9.38,72.7,145.47,3W
SES_26796,2024-08-15 14:06:00,2024-08-15 14:56:43,5.19,50.7,87.91,3W
SES_57694,2024-09-23 19:53:00,2024-09-23 20:57:31,8.38,64.5,141.92,3W
SES_76304,2024-06-29 11:50:00,2024-06-29 13:03:50,1.91,73.8,32.5,2W
SES_41261,2024-07-17 14:51:00,2024-07-17 16:43:10,39.3,112.2,602.68,4W
SES_19078,2024-10-11 20:56:00,2024-10-11 21:45:33,7.83,49.6,136.93,3W
SES_62553,2024-08-04 11:22:00,2024-08-04 13:59:18,47.27,157.3,769.89,4W
SES_86565,2024-03-16 22:46:00,2024-03-16 23:58:53,1.59,72.9,24.96,2W
SES_79765,2024-08-25 13:11:00,2024-08-25 14:22:51,8.38,71.9,144.93,3W
SES_10434,2024-06-18 06:58:00,2024-06-18 09:27:02,57.63,149.0,937.3,4W
SES_39907,2024-05-19 20:02:00,2024-05-19 20:49:09,9.41,47.2,151.39,3W
SES_87670,2024-03-09 12:32:00,2024-03-09 13:38:48,5.74,66.8,96.5,3W
SES_18541,2024-05-31 14:00:00,2024-05-31 15:42:58,2.52,103.0,39.13,2W
SES_92403,2024-02-08 13:31:00,2024-02-08 14:58:59,2.84,88.0,49.29,2W
SES_30003,2024-11-30 14:40:00,2024-11-30 15:36:33,22.34,56.6,370.39,4W
SES_79427,2024-01-17 19:21:00,2024-01-17 21:13:09,36.64,112.2,627.74,4W
SES_30329,2024-06-18 22:28:00,2024-06-19 01:01:17,28.52,153.3,469.49,4W
SES_27611,2024-05-09 21:46:00,2024-05-09 23:30:21,36.11,104.4,643.61,4W
SES_40529,2024-12-02 21:55:00,2024-12-02 22:36:59,9.3,42.0,143.82,3W
SES_43423,2024-05-15 05:33:00,2024-05-15 06:21:32,9.18,48.5,146.58,3W
SES_36741,2024-04-03 14:05:00,2024-04-03 15:07:02,2.11,62.0,32.51,2W
SES_30150,2024-11-06 22:30:00,2024-11-06 23:27:15,8.57,57.3,129.16,3W
SES_83458,2024-12-06 06:15:00,2024-12-06 07:43:31,8.67,88.5,138.77,3W
SES_85428,2024-07-03 03:37:00,2024-07-03 04:34:21,5.78,57.4,101.12,3W
SES_70511,2024-03-24 21:49:00,2024-03-24 22:24:57,1.53,36.0,26.14,2W
SES_56191,2024-01-12 08:46:00,2024-01-12 10:19:55,2.91,93.9,47.74,2W
SES_73225,2024-02-11 21:56:00,2024-02-11 22:44:57,5.36,49.0,85.06,3W
SES_15810,2024-12-07 14:05:00,2024-12-07 15:44:16,28.92,99.3,495.67,4W
SES_97629,2024-10-19 18:02:00,2024-10-19 19:54:35,24.47,112.6,429.51,4W
SES_97252,2024-07-20 15:50:00,2024-07-20 16:56:49,9.92,66.8,171.97,3W
SES_73944,2024-09-06 12:29:00,2024-09-06 13:35:58,1.68,67.0,25.16,2W
SES_98657,2024-02-09 19:10:00,2024-02-09 20:30:17,9.79,80.3,149.57,3W
SES_95915,2024-06-15 23:10:00,2024-06-16 01:09:16,1.84,119.3,32.48,2W
SES_54327,2024-04-05 22:10:00,2024-04-05 23:16:53,8.79,66.9,132.92,3W
SES_92917,2024-05-29 22:34:00,2024-05-29 23:06:31,2.71,32.5,48.25,2W
SES_45504,2024-09-27 13:43:00,2024-09-27 15:17:46,2.39,94.8,36.44,2W
SES_52718,2024-04-16 05:50:00,2024-04-16 07:32:13,26.91,102.2,456.11,4W
SES_20727,2024-08-02 23:35:00,2024-08-03 00:51:25,42.41,76.4,734.09,4W
SES_64329,2024-05-03 19:29:00,2024-05-03 20:46:05,1.97,77.1,33.89,2W
SES_89301,2024-02-19 02:07:00,2024-02-19 04:10:28,59.78,123.5,989.38,4W
SES_49392,2024-09-25 17:06:00,2024-09-25 17:53:40,2.42,47.7,40.73,2W
SES_27879,2024-10-30 19:39:00,2024-10-30 20:52:56,7.96,73.9,121.88,3W
SES_27414,2024-07-29 23:19:00,2024-07-30 01:47:29,28.58,148.5,441.18,4W
SES_66988,2024-09-03 17:59:00,2024-09-03 18:44:32,7.92,45.5,139.02,3W
SES_24918,2024-07-15 12:02:00,2024-07-15 12:45:01,9.05,43.0,152.47,3W
SES_25354,2024-10-21 17:36:00,2024-10-21 18:47:36,5.47,71.6,97.64,3W
SES_94769,2024-09-28 08:14:00,2024-09-28 10:26:41,57.19,132.7,983.95,4W
SES_17887,2024-03-19 12:33:00,2024-03-19 13:24:42,7.49,51.7,131.79,3W
SES_72346,2024-11-08 18:19:00,2024-11-08 20:12:47,1.53,113.8,24.23,2W
SES_34701,2024-08-10 20:46:00,2024-08-10 21:50:04,2.36,64.1,39.43,2W
SES_88510,2024-03-08 00:45:00,2024-03-08 02:39:57,52.79,115.0,816.04,4W
SES_90628,2024-05-30 13:36:00,2024-05-30 14:44:16,8.45,68.3,142.11,3W
SES_94771,2024-07-22 15:12:00,2024-07-22 16:59:51,1.99,107.9,30.38,2W
SES_39972,2024-01-27 22:24:00,2024-01-27 23:08:22,6.98,44.4,110.56,3W
SES_31895,2024-02-21 00:43:00,2024-02-21 03:18:26,39.64,155.4,615.08,4W
SES_26293,2024-01-20 01:30:00,2024-01-20 02:44:42,1.58,74.7,25.07,2W
SES_40960,2024-02-20 23:06:00,2024-02-21 01:59:55,59.02,173.9,908.51,4W
SES_88603,2024-04-18 07:41:00,2024-04-18 09:09:18,8.26,88.3,139.98,3W
SES_77414,2024-06-30 08:08:00,2024-06-30 09:28:38,6.6,80.6,104.76,3W
SES_99769,2024-05-05 20:13:00,2024-05-05 21:34:22,6.44,81.4,101.13,3W
SES_79184,2024-10-05 18:09:00,2024-10-05 19:08:41,32.87,59.7,556.55,4W
SES_23521,2024-06-14 06:45:00,2024-06-14 07:57:11,5.71,72.2,97.93,3W
SES_89973,2024-10-23 11:27:00,2024-10-23 12:35:49,8.55,68.8,141.21,3W
SES_41065,2024-11-23 10:50:00,2024-11-23 12:43:54,31.52,113.9,516.02,4W
SES_12625,2024-11-06 16:11:00,2024-11-06 17:40:20,58.74,89.3,1027.21,4W
SES_69485,2024-08-13 16:04:00,2024-08-13 17:59:36,1.87,115.6,30.1,2W
SES_52665,2024-02-26 17:15:00,2024-02-26 18:21:44,5.75,66.7,94.1,3W
SES_98483,2024-10-23 12:11:00,2024-10-23 13:55:23,55.45,104.4,945.51,4W
SES_77910,2024-04-21 15:45:00,2024-04-21 17:18:30,58.0,93.5,988.67,4W
SES_48410,2024-12-24 22:55:00,2024-12-25 00:14:19,9.75,79.3,166.36,3W
SES_50870,2024-01-19 13:30:00,2024-01-19 14:22:47,45.61,52.8,781.7,4W
SES_91582,2024-12-11 10:57:00,2024-12-11 12:36:08,1.68,99.1,27.3,2W
SES_37621,2024-12-01 17:04:00,2024-12-01 17:39:56,2.77,35.9,49.09,2W
SES_95535,2024-11-23 16:39:00,2024-11-23 19:21:43,52.83,162.7,909.01,4W
SES_78569,2024-08-20 04:09:00,2024-08-20 06:02:54,2.22,113.9,35.32,2W
SES_58650,2024-12-16 20:02:00,2024-12-16 21:37:47,1.67,95.8,29.02,2W
SES_77291,2024-12-08 15:03:00,2024-12-08 16:23:37,2.95,80.6,46.11,2W
SES_68590,2024-08-02 21:05:00,2024-08-02 22:32:28,9.93,87.5,166.63,3W
SES_72776,2024-07-27 21:02:00,2024-07-27 22:23:22,2.12,81.4,34.81,2W
SES_91424,2024-07-09 18:32:00,2024-07-09 19:54:41,2.52,82.7,38.53,2W
SES_41141,2024-09-17 15:38:00,2024-09-17 18:02:52,57.96,144.9,998.9,4W
SES_72890,2024-04-21 14:34:00,2024-04-21 16:35:24,46.94,121.4,785.51,4W
SES_83644,2024-06-01 14:17:00,2024-06-01 15:05:24,3.05,48.4,49.24,2W
SES_61850,2024-11-23 06:45:00,2024-11-23 08:16:06,2.99,91.1,52.38,2W
SES_34298,2024-06-05 14:50:00,2024-06-05 16:07:32,7.4,77.5,132.09,3W
SES_87818,2024-01-11 21:44:00,2024-01-11 22:37:59,8.57,54.0,135.44,3W
SES_60840,2024-05-09 09:33:00,2024-05-09 10:25:59,9.69,53.0,156.81,3W
SES_13663,2024-02-23 01:27:00,2024-02-23 02:24:18,6.85,57.3,121.96,3W
SES_38471,2024-09-25 22:14:00,2024-09-25 23:15:46,5.56,61.8,83.41,3W
SES_11118,2024-03-06 14:04:00,2024-03-06 16:11:53,33.78,127.9,589.42,4W
SES_82438,2024-08-04 00:03:00,2024-08-04 01:15:25,5.42,72.4,92.33,3W
SES_75804,2024-11-29 07:02:00,2024-11-29 07:53:55,6.21,51.9,95.43,3W
SES_31489,2024-06-15 09:21:00,2024-06-15 10:16:54,5.72,55.9,92.9,3W
SES_60160,2024-07-06 15:55:00,2024-07-06 17:35:09,2.61,100.2,40.18,2W
SES_30581,2024-08-01 16:16:00,2024-08-01 17:26:44,2.36,70.7,38.95,2W
SES_75610,2024-01-09 21:33:00,2024-01-09 22:29:39,5.48,56.7,95.47,3W
SES_37994,2024-03-01 20:03:00,2024-03-01 21:25:31,57.74,82.5,975.2,4W
SES_31891,2024-04-05 23:40:00,2024-04-06 00:59:52,5.96,79.9,96.44,3W
SES_44414,2024-11-25 07:48:00,2024-11-25 09:09:01,50.28,81.0,866.92,4W
SES_61922,2024-02-03 06:58:00,2024-02-03 09:57:52,58.08,179.9,949.21,4W
SES_26231,2024-02-03 12:12:00,2024-02-03 12:47:48,2.63,35.8,40.46,2W
SES_94270,2024-12-20 17:27:00,2024-12-20 20:26:38,37.39,179.6,617.83,4W
SES_73163,2024-10-17 08:05:00,2024-10-17 09:22:08,49.96,77.1,881.37,4W
SES_88125,2024-08-25 12:21:00,2024-08-25 13:49:28,5.71,88.5,94.33,3W
SES_72838,2024-07-20 23:34:00,2024-07-21 00:47:31,9.83,73.5,166.36,3W
SES_30665,2024-06-24 21:29:00,2024-06-24 22:24:32,9.1,55.5,162.02,3W
SES_83589,2024-02-04 19:33:00,2024-02-04 20:58:21,1.9,85.4,29.39,2W
SES_37515,2024-06-12 23:16:00,2024-06-13 00:25:37,38.14,69.6,611.48,4W
SES_69851,2024-04-03 19:01:00,2024-04-03 20:10:59,6.25,70.0,94.91,3W
SES_37772,2024-06-28 20:22:00,2024-06-28 21:49:50,6.76,87.8,110.22,3W
SES_63590,2024-09-10 20:23:00,2024-09-10 22:09:45,3.21,106.8,50.32,2W
SES_63178,2024-02-17 17:26:00,2024-02-17 18:55:09,3.16,89.2,50.05,2W
SES_77503,2024-12-10 23:35:00,2024-12-11 00:53:54,8.48,78.9,146.82,3W
SES_31819,2024-09-02 22:26:00,2024-09-03 00:06:26,30.08,100.4,479.62,4W
SES_55811,2024-10-08 08:51:00,2024-10-08 10:27:23,28.14,96.4,429.22,4W
SES_98841,2024-06-22 08:50:00,2024-06-22 09:57:49,1.97,67.8,35.4,2W
SES_66774,2024-07-24 18:32:00,2024-07-24 19:55:03,48.09,83.1,837.83,4W
SES_11388,2024-02-11 18:28:00,2024-02-11 20:59:36,54.75,151.6,875.0,4W
SES_73750,2024-05-28 12:35:00,2024-05-28 13:41:23,8.43,66.4,147.96,3W
SES_26281,2024-12-17 02:15:00,2024-12-17 03:10:30,20.64,55.5,316.06,4W
SES_49466,2024-05-08 01:40:00,2024-05-08 03:23:05,27.31,103.1,435.03,4W
SES_67219,2024-01-08 14:22:00,2024-01-08 15:03:27,7.76,41.5,126.63,3W
SES_50821,2024-03-21 22:11:00,2024-03-21 23:05:31,5.04,54.5,81.88,3W
SES_92459,2024-08-19 11:33:00,2024-08-19 12:19:40,9.77,46.7,152.22,3W
SES_29133,2024-07-07 19:07:00,2024-07-07 20:57:13,24.38,110.2,397.23,4W
SES_28522,2024-06-23 06:28:00,2024-06-23 07:09:14,6.26,41.2,104.69,3W
SES_56448,2024-10-02 10:58:00,2024-10-02 12:23:36,8.29,85.6,130.83,3W
SES_52415,2024-10-24 22:39:00,2024-10-25 00:03:15,7.09,84.3,117.96,3W
SES_29793,2024-08-03 01:15:00,2024-08-03 02:23:16,6.86,68.3,116.75,3W
SES_79339,2024-12-22 15:00:00,2024-12-22 15:57:32,5.41,57.5,93.83,3W
SES_55299,2024-06-27 07:18:00,2024-06-27 08:38:53,8.66,80.9,152.26,3W
SES_78702,2024-11-27 18:15:00,2024-11-27 20:01:57,2.4,107.0,37.19,2W
SES_20959,2024-12-17 14:20:00,2024-12-17 15:31:21,2.62,71.4,44.12,2W
SES_79043,2024-06-24 12:22:00,2024-06-24 13:43:20,1.61,81.3,24.38,2W
SES_80780,2024-07-31 22:21:00,2024-07-31 23:04:16,2.37,43.3,41.86,2W
SES_12939,2024-06-25 12:57:00,2024-06-25 14:05:42,43.33,68.7,689.58,4W
SES_48522,2024-06-02 21:25:00,2024-06-02 22:13:24,2.13,48.4,35.07,2W
SES_62634,2024-03-27 21:50:00,2024-03-27 22:31:43,5.91,41.7,99.47,3W
SES_39418,2024-02-10 16:43:00,2024-02-10 19:37:54,38.45,174.9,641.49,4W
SES_77553,2024-01-10 17:45:00,2024-01-10 19:43:44,31.64,118.7,543.04,4W
SES_93745,2024-08-18 15:04:00,2024-08-18 16:20:46,5.71,76.8,90.54,3W
SES_54373,2024-10-20 19:48:00,2024-10-20 21:28:48,24.52,100.8,433.84,4W
SES_13139,2024-06-03 15:19:00,2024-06-03 15:59:32,5.17,40.5,83.24,3W
SES_60568,2024-11-13 04:54:00,2024-11-13 06:35:26,35.22,101.4,587.65,4W
SES_84131,2024-04-17 14:35:00,2024-04-17 15:27:07,6.72,52.1,106.92,3W
SES_29819,2024-11-25 00:06:00,2024-11-25 00:59:49,3.03,53.8,52.69,2W
SES_13244,2024-03-11 03:15:00,2024-03-11 04:08:51,2.58,53.9,41.32,2W
SES_16712,2024-03-17 17:30:00,2024-03-17 18:21:45,9.72,51.8,157.62,3W
SES_59764,2024-11-29 13:43:00,2024-11-29 15:31:54,2.51,108.9,44.19,2W
SES_65262,2024-10-21 12:39:00,2024-10-21 15:33:50,23.95,174.8,360.35,4W
SES_10720,2024-12-09 11:02:00,2024-12-09 12:36:36,3.02,94.6,48.24,2W
SES_22614,2024-10-13 22:48:00,2024-10-13 23:53:44,7.23,65.7,121.39,3W
SES_95107,2024-02-18 23:32:00,2024-02-19 00:50:11,3.19,78.2,49.48,2W
SES_43213,2024-07-09 21:50:00,2024-07-09 22:52:50,7.75,62.8,127.42,3W
SES_51295,2024-03-20 08:33:00,2024-03-20 09:23:28,3.25,50.5,58.36,2W
SES_60068,2024-12-17 14:16:00,2024-12-17 14:51:13,3.42,35.2,60.57,2W
SES_59894,2024-11-13 17:53:00,2024-11-13 19:37:27,29.13,104.5,465.48,4W
SES_36698,2024-02-01 11:27:00,2024-02-01 12:16:13,7.07,49.2,106.82,3W
SES_53120,2024-10-14 09:00:00,2024-10-14 10:03:05,9.28,63.1,158.73,3W
SES_41275,2024-03-05 19:41:00,2024-03-05 22:34:24,54.11,173.4,819.46,4W
SES_84774,2024-05-22 13:04:00,2024-05-22 14:30:17,5.74,86.3,102.51,3W
SES_29282,2024-05-06 14:15:00,2024-05-06 15:03:09,8.39,48.2,141.74,3W
SES_80620,2024-08-10 21:33:00,2024-08-10 23:29:43,27.53,116.7,415.76,4W
SES_63570,2024-02-03 22:45:00,2024-02-03 23:56:25,5.83,71.4,98.89,3W
SES_25779,2024-07-24 16:43:00,2024-07-24 17:57:27,3.23,74.5,49.63,2W
SES_42886,2024-07-13 20:16:00,2024-07-13 22:15:45,2.05,119.8,36.59,2W
SES_63517,2024-11-05 20:16:00,2024-11-05 21:49:45,25.86,93.8,424.66,4W
SES_91880,2024-10-20 09:04:00,2024-10-20 09:51:49,1.61,47.8,25.43,2W
SES_21349,2024-09-28 14:38:00,2024-09-28 15:34:24,3.49,56.4,55.25,2W
SES_90591,2024-02-19 21:46:00,2024-02-19 23:06:54,42.64,80.9,763.97,4W
SES_13057,2024-02-29 15:29:00,2024-02-29 16:57:47,31.95,88.8,495.66,4W
SES_65742,2024-12-12 02:25:00,2024-12-12 03:46:42,7.76,81.7,127.07,3W
SES_13598,2024-01-16 13:19:00,2024-01-16 14:21:09,23.96,62.2,425.16,4W
SES_21509,2024-08-30 16:17:00,2024-08-30 19:10:22,42.39,173.4,685.14,4W
SES_73898,2024-09-27 06:14:00,2024-09-27 06:55:51,2.67,41.9,40.52,2W
SES_46259,2024-12-31 03:39:00,2024-12-31 04:16:50,2.12,37.8,33.54,2W
SES_56896,2024-06-16 08:26:00,2024-06-16 09:42:17,40.63,76.3,712.93,4W
SES_11567,2024-10-21 13:09:00,2024-10-21 15:53:15,55.36,164.3,962.08,4W
SES_86369,2024-11-13 11:11:00,2024-11-13 11:59:27,1.68,48.5,30.07,2W
SES_80397,2024-12-10 08:49:00,2024-12-10 09:44:45,34.21,55.8,575.19,4W
SES_80073,2024-12-22 18:32:00,2024-12-22 19:36:17,9.89,64.3,170.81,3W
SES_72182,2024-08-21 20:08:00,2024-08-21 21:18:06,2.42,70.1,37.81,2W
SES_77578,2024-12-23 21:15:00,2024-12-23 21:55:36,2.87,40.6,49.34,2W
SES_47462,2024-11-13 07:51:00,2024-11-13 08:35:01,6.31,44.0,96.03,3W
SES_75454,2024-09-02 22:25:00,2024-09-03 00:39:17,50.19,134.3,895.26,4W
SES_49347,2024-03-05 14:43:00,2024-03-05 15:54:03,5.84,71.1,95.6,3W
SES_57529,2024-07-13 03:17:00,2024-07-13 04:06:29,5.34,49.5,89.79,3W
SES_29227,2024-06-10 22:20:00,2024-06-10 23:20:28,2.65,60.5,44.61,2W
SES_36464,2024-03-09 16:03:00,2024-03-09 18:41:04,35.2,158.1,631.87,4W
SES_74164,2024-12-29 20:59:00,2024-12-29 21:56:34,9.07,57.6,149.16,3W
SES_27333,2024-11-01 15:19:00,2024-11-01 16:28:30,7.85,69.5,138.7,3W
SES_28301,2024-05-28 07:23:00,2024-05-28 08:28:19,8.64,65.3,144.33,3W
SES_52940,2024-08-16 22:36:00,2024-08-17 01:08:23,35.76,152.4,563.92,4W
SES_63451,2024-10-06 16:00:00,2024-10-06 17:20:22,2.25,80.4,39.29,2W
SES_83623,2024-04-18 20:30:00,2024-04-18 22:18:52,2.61,108.9,41.55,2W
SES_51332,2024-10-20 19:15:00,2024-10-20 20:18:04,8.09,63.1,143.44,3W
SES_42821,2024-09-07 19:38:00,2024-09-07 20:32:23,34.42,54.4,579.83,4W
SES_46102,2024-08-22 07:05:00,2024-08-22 09:00:59,1.74,116.0,28.4,2W
SES_65254,2024-04-16 02:47:00,2024-04-16 03:56:14,6.06,69.2,102.03,3W
SES_25751,2024-03-08 23:12:00,2024-03-09 00:23:48,56.56,71.8,992.6,4W
SES_49106,2024-09-18 16:25:00,2024-09-18 17:23:38,2.47,58.6,44.39,2W
SES_31445,2024-10-06 20:54:00,2024-10-06 23:22:27,57.41,148.5,987.27,4W
SES_74795,2024-05-09 16:01:00,2024-05-09 17:27:36,48.4,86.6,758.84,4W
SES_24752,2024-06-11 20:16:00,2024-06-11 23:08:22,53.59,172.4,962.37,4W
SES_97218,2024-03-02 00:42:00,2024-03-02 02:10:13,9.49,88.2,152.54,3W
SES_51970,2024-03-13 20:25:00,2024-03-13 21:58:42,58.51,93.7,953.79,4W
SES_91045,2024-12-02 15:52:00,2024-12-02 17:02:29,8.26,70.5,140.54,3W
SES_18944,2024-06-06 21:52:00,2024-06-06 22:34:29,8.15,42.5,144.58,3W
SES_34533,2024-05-01 23:18:00,2024-05-02 00:26:04,6.37,68.1,113.89,3W
SES_84105,2024-11-01 16:43:00,2024-11-01 19:21:59,51.31,159.0,823.91,4W
SES_14943,2024-11-03 15:34:00,2024-11-03 17:54:59,56.4,141.0,900.0,4W
SES_16719,2024-02-23 03:33:00,2024-02-23 04:35:36,3.06,62.6,49.03,2W
SES_25936,2024-11-04 22:08:00,2024-11-04 23:25:25,7.51,77.4,135.08,3W
SES_68663,2024-11-02 16:31:00,2024-11-02 17:25:15,8.96,54.3,142.45,3W
SES_99203,2024-01-24 13:45:00,2024-01-24 14:46:43,48.45,61.7,771.37,4W
SES_55438,2024-03-16 18:42:00,2024-03-16 19:26:30,7.67,44.5,131.57,3W
SES_75789,2024-05-26 23:59:00,2024-05-27 02:16:36,56.51,137.6,970.68,4W
SES_22493,2024-10-28 03:19:00,2024-10-28 04:31:16,43.21,72.3,752.68,4W
SES_97327,2024-01-12 16:07:00,2024-01-12 17:16:03,1.68,69.1,29.35,2W
SES_22878,2024-01-27 22:33:00,2024-01-28 00:13:00,44.24,100.0,777.39,4W
SES_77685,2024-08-19 21:16:00,2024-08-19 21:51:04,2.6,35.1,46.64,2W
SES_87300,2024-08-24 16:09:00,2024-08-24 17:58:50,51.6,109.8,877.34,4W
SES_73734,2024-02-07 22:43:00,2024-02-07 23:25:03,1.71,42.1,26.54,2W
SES_12895,2024-06-24 08:51:00,2024-06-24 10:13:29,6.74,82.5,101.85,3W
SES_50152,2024-01-02 19:01:00,2024-01-02 19:52:43,55.5,51.7,903.38,4W
SES_92237,2024-10-26 18:55:00,2024-10-26 19:46:47,2.15,51.8,32.66,2W
SES_45154,2024-04-02 18:59:00,2024-04-02 21:07:13,35.24,128.2,606.32,4W
SES_30270,2024-01-03 23:37:00,2024-01-04 01:40:55,25.43,123.9,401.67,4W
SES_14883,2024-02-01 22:31:00,2024-02-01 23:50:04,8.28,79.1,143.89,3W
SES_97844,2024-04-17 11:43:00,2024-04-17 13:04:25,38.84,81.4,628.37,4W
SES_16764,2024-08-21 20:45:00,2024-08-21 21:28:55,1.97,43.9,35.11,2W
SES_89218,2024-06-27 08:02:00,2024-06-27 10:15:25,34.47,133.4,611.5,4W
SES_57513,2024-01-25 23:39:00,2024-01-26 00:53:55,5.78,74.9,92.36,3W
SES_14110,2024-02-24 22:58:00,2024-02-25 01:27:01,43.06,149.0,687.52,4W
SES_12057,2024-06-13 18:28:00,2024-06-13 19:35:07,30.65,67.1,499.05,4W
SES_30061,2024-11-15 12:33:00,2024-11-15 13:08:22,2.29,35.4,35.23,2W
SES_43188,2024-08-27 21:57:00,2024-08-27 23:44:19,2.5,107.3,41.57,2W
SES_54840,2024-02-23 15:18:00,2024-02-23 17:02:21,2.98,104.4,47.35,2W
SES_50087,2024-07-03 01:57:00,2024-07-03 03:12:15,7.47,75.3,126.0,3W
SES_21843,2024-05-18 15:47:00,2024-05-18 16:23:18,2.71,36.3,46.96,2W
SES_31079,2024-11-30 15:01:00,2024-11-30 16:31:07,1.53,90.1,23.28,2W
SES_71860,2024-08-08 08:12:00,2024-08-08 09:07:20,6.59,55.3,100.25,3W
SES_63356,2024-02-13 21:04:00,2024-02-13 21:47:18,1.95,43.3,33.95,2W
SES_52325,2024-04-21 09:24:00,2024-04-21 10:35:01,1.53,71.0,26.29,2W
SES_19270,2024-10-10 02:38:00,2024-10-10 03:34:31,5.92,56.5,97.6,3W
SES_71197,2024-12-06 01:11:00,2024-12-06 02:35:41,8.82,84.7,150.8,3W
SES_32638,2024-10-07 21:36:00,2024-10-07 22:17:24,5.48,41.4,93.8,3W
SES_33523,2024-10-10 14:59:00,2024-10-10 16:54:39,2.08,115.7,32.4,2W
SES_99482,2024-06-30 17:04:00,2024-06-30 18:24:54,5.22,80.9,81.93,3W
SES_22658,2024-01-07 10:41:00,2024-01-07 11:44:06,2.16,63.1,36.51,2W
SES_36689,2024-06-17 22:35:00,2024-06-17 23:57:43,49.67,82.7,812.39,4W
SES_11784,2024-09-24 18:17:00,2024-09-24 19:17:24,5.58,60.4,90.4,3W
SES_64969,2024-07-23 19:41:00,2024-07-23 20:36:21,1.52,55.4,25.25,2W
SES_35884,2024-03-29 17:02:00,2024-03-29 18:12:37,8.57,70.6,139.21,3W
SES_86480,2024-06-20 22:40:00,2024-06-20 23:40:12,5.96,60.2,99.12,3W
SES_76109,2024-10-05 12:03:00,2024-10-05 14:00:13,51.29,117.2,873.53,4W
