session_id,station_id,session_start,session_end,duration_minutes,energy_delivered_kwh,peak_power_kw,average_power_kw,total_cost_inr,cost_per_kwh,user_id,payment_method,charging_completed,connector_type,operator,city,state,session_type,vehicle_type,start_soc_percent,end_soc_percent,temperature_c,session_rating
SES00000913,REAL_0184,2025-09-25 21:47:28,2025-09-25 22:30:28,43,38.54,60.0,49.7,578.1,15.0,USER414543,Cash,False,"CCS, CHAdeMO",ChargePoint,Mumbai,Maharashtra,DC Fast,Commercial,31,84,28,5
SES00000914,REAL_0184,2025-08-31 19:30:28,2025-08-31 19:56:28,26,21.63,60.0,52.8,324.44,15.0,USER799674,Wallet,True,"CCS, CHAdeMO",ChargePoint,Mumbai,Maharashtra,DC Fast,4-Wheeler,29,66,40,4
SES00000915,REAL_0184,2025-07-27 06:32:28,2025-07-27 07:04:28,32,25.59,60.0,54.1,383.85,15.0,USER155711,Card,False,"CCS, CHAdeMO",ChargePoint,Mumbai,Maharashtra,DC Fast,Commercial,24,61,20,2
SES00000916,REAL_0184,2025-09-09 23:18:28,2025-09-09 23:53:28,35,23.58,60.0,56.2,353.73,15.0,USER901207,Card,True,"CCS, CHAdeMO",ChargePoint,Mumbai,Maharashtra,DC Fast,4-Wheeler,21,86,22,5
SES00000917,REAL_0184,2025-07-07 23:53:28,2025-07-08 00:13:28,20,17.62,60.0,48.6,264.25,15.0,USER397661,Card,True,"CCS, CHAdeMO",ChargePoint,Mumbai,Maharashtra,DC Fast,2-Wheeler,28,61,20,5
SES00000918,REAL_0184,2025-07-14 23:31:28,2025-07-14 23:55:28,24,16.51,60.0,54.4,247.68,15.0,USER753310,Wallet,True,"CCS, CHAdeMO",ChargePoint,Mumbai,Maharashtra,DC Fast,2-Wheeler,24,60,27,4
SES00000919,REAL_0184,2025-07-26 11:35:28,2025-07-26 11:52:28,17,11.49,60.0,43.8,172.31,15.0,USER932664,Wallet,True,"CCS, CHAdeMO",ChargePoint,Mumbai,Maharashtra,DC Fast,2-Wheeler,15,77,27,4
SES00000920,REAL_0184,2025-08-22 06:08:28,2025-08-22 06:49:28,41,31.22,60.0,51.0,468.32,15.0,USER201242,Cash,True,"CCS, CHAdeMO",ChargePoint,Mumbai,Maharashtra,DC Fast,2-Wheeler,40,90,31,5
SES00000921,REAL_0184,2025-09-27 10:16:28,2025-09-27 10:49:28,33,25.46,60.0,45.9,381.95,15.0,USER315961,UPI,True,"CCS, CHAdeMO",ChargePoint,Mumbai,Maharashtra,DC Fast,2-Wheeler,38,64,30,2
SES00000922,REAL_0184,2025-09-10 04:24:28,2025-09-10 05:05:28,41,31.56,60.0,55.4,473.47,15.0,USER536807,Wallet,True,"CCS, CHAdeMO",ChargePoint,Mumbai,Maharashtra,DC Fast,Commercial,34,73,23,5
SES00000923,REAL_0184,2025-07-09 09:47:28,2025-07-09 10:20:28,33,28.2,60.0,46.6,423.03,15.0,USER607597,Cash,True,"CCS, CHAdeMO",ChargePoint,Mumbai,Maharashtra,DC Fast,Commercial,27,60,25,1
SES00000924,REAL_0184,2025-09-20 00:43:28,2025-09-20 01:25:28,42,32.94,60.0,47.2,494.05,15.0,USER184731,UPI,False,"CCS, CHAdeMO",ChargePoint,Mumbai,Maharashtra,DC Fast,4-Wheeler,10,91,28,5
SES00000925,REAL_0184,2025-09-18 09:18:28,2025-09-18 09:42:28,24,17.02,60.0,49.0,255.26,15.0,USER106660,Cash,True,"CCS, CHAdeMO",ChargePoint,Mumbai,Maharashtra,DC Fast,Commercial,31,81,31,5
SES00000926,REAL_0184,2025-08-24 07:26:28,2025-08-24 07:47:28,21,16.29,60.0,50.7,244.31,15.0,USER240190,UPI,False,"CCS, CHAdeMO",ChargePoint,Mumbai,Maharashtra,DC Fast,4-Wheeler,21,85,38,5
SES00000927,REAL_0199,2025-09-14 02:58:28,2025-09-14 03:20:28,22,15.4,60.0,44.6,230.98,15.0,USER780601,Cash,True,"CCS, CHAdeMO",ChargePoint,New Delhi,Delhi,DC Fast,4-Wheeler,40,67,25,3
SES00000928,REAL_0199,2025-07-16 04:50:28,2025-07-16 05:20:28,30,19.86,60.0,47.2,297.87,15.0,USER906501,Wallet,True,"CCS, CHAdeMO",ChargePoint,New Delhi,Delhi,DC Fast,4-Wheeler,30,87,39,4
SES00000929,REAL_0199,2025-08-16 09:11:28,2025-08-16 09:31:28,20,14.69,60.0,55.3,220.4,15.0,USER513806,Wallet,True,"CCS, CHAdeMO",ChargePoint,New Delhi,Delhi,DC Fast,4-Wheeler,32,79,29,4
SES00000930,REAL_0199,2025-08-22 10:13:28,2025-08-22 10:54:28,41,35.51,60.0,56.5,532.64,15.0,USER905185,Cash,True,"CCS, CHAdeMO",ChargePoint,New Delhi,Delhi,DC Fast,2-Wheeler,21,87,38,3
SES00000931,REAL_0199,2025-08-28 01:05:28,2025-08-28 01:45:28,40,28.38,60.0,50.3,425.72,15.0,USER623479,Cash,True,"CCS, CHAdeMO",ChargePoint,New Delhi,Delhi,DC Fast,Commercial,21,77,34,4
SES00000932,REAL_0199,2025-08-01 09:38:28,2025-08-01 10:18:28,40,34.8,60.0,46.5,522.03,15.0,USER370521,Wallet,True,"CCS, CHAdeMO",ChargePoint,New Delhi,Delhi,DC Fast,2-Wheeler,31,95,37,4
SES00000933,REAL_0199,2025-09-18 20:56:28,2025-09-18 21:38:28,42,36.59,60.0,42.4,548.84,15.0,USER106439,UPI,True,"CCS, CHAdeMO",ChargePoint,New Delhi,Delhi,DC Fast,4-Wheeler,17,73,38,5
SES00000934,REAL_0199,2025-09-11 23:18:28,2025-09-11 23:36:28,18,14.05,60.0,55.0,210.69,15.0,USER232843,Cash,False,"CCS, CHAdeMO",ChargePoint,New Delhi,Delhi,DC Fast,4-Wheeler,24,68,25,3
SES00000935,REAL_0199,2025-09-05 20:11:28,2025-09-05 20:30:28,19,15.79,60.0,42.5,236.78,15.0,USER243838,Cash,True,"CCS, CHAdeMO",ChargePoint,New Delhi,Delhi,DC Fast,Commercial,10,63,21,5
SES00000936,REAL_0199,2025-07-21 06:17:28,2025-07-21 06:42:28,25,19.64,60.0,42.6,294.56,15.0,USER456615,Wallet,True,"CCS, CHAdeMO",ChargePoint,New Delhi,Delhi,DC Fast,4-Wheeler,20,66,36,3
SES00000937,REAL_0199,2025-07-21 08:46:28,2025-07-21 09:21:28,35,23.12,60.0,50.3,346.73,15.0,USER754167,Card,True,"CCS, CHAdeMO",ChargePoint,New Delhi,Delhi,DC Fast,4-Wheeler,11,94,33,4
SES00000938,REAL_0199,2025-08-04 10:46:28,2025-08-04 11:06:28,20,14.29,60.0,43.3,214.32,15.0,USER848596,Cash,True,"CCS, CHAdeMO",ChargePoint,New Delhi,Delhi,DC Fast,4-Wheeler,17,95,37,5
SES00000939,REAL_0199,2025-09-04 05:37:28,2025-09-04 06:07:28,30,23.04,60.0,42.2,345.57,15.0,USER492334,Card,True,"CCS, CHAdeMO",ChargePoint,New Delhi,Delhi,DC Fast,4-Wheeler,27,82,31,5
SES00000940,REAL_0199,2025-09-21 21:22:28,2025-09-21 21:55:28,33,29.25,60.0,44.9,438.79,15.0,USER930786,Wallet,True,"CCS, CHAdeMO",ChargePoint,New Delhi,Delhi,DC Fast,Commercial,17,62,27,4
SES00000941,REAL_0199,2025-09-18 08:24:28,2025-09-18 08:46:28,22,19.12,60.0,49.6,286.76,15.0,USER992219,UPI,True,"CCS, CHAdeMO",ChargePoint,New Delhi,Delhi,DC Fast,Commercial,38,79,26,5
SES00000942,REAL_0199,2025-09-15 07:28:28,2025-09-15 07:49:28,21,15.02,60.0,54.4,225.33,15.0,USER818949,Card,True,"CCS, CHAdeMO",ChargePoint,New Delhi,Delhi,DC Fast,4-Wheeler,39,79,23,4
SES00000943,REAL_0199,2025-08-19 22:50:28,2025-08-19 23:18:28,28,21.99,60.0,44.2,329.92,15.0,USER816362,Wallet,True,"CCS, CHAdeMO",ChargePoint,New Delhi,Delhi,DC Fast,2-Wheeler,10,61,25,4
SES00000944,REAL_0199,2025-09-26 04:04:28,2025-09-26 04:41:28,37,27.62,60.0,52.0,414.29,15.0,USER475614,Card,True,"CCS, CHAdeMO",ChargePoint,New Delhi,Delhi,DC Fast,Commercial,32,69,35,5
SES00000945,REAL_0199,2025-09-25 01:00:28,2025-09-25 01:34:28,34,27.67,60.0,49.4,415.02,15.0,USER815767,Cash,True,"CCS, CHAdeMO",ChargePoint,New Delhi,Delhi,DC Fast,2-Wheeler,24,88,36,4
SES00000946,REAL_0199,2025-08-14 23:24:28,2025-08-14 23:40:28,16,14.31,60.0,51.6,214.63,15.0,USER638914,Wallet,True,"CCS, CHAdeMO",ChargePoint,New Delhi,Delhi,DC Fast,4-Wheeler,31,66,36,4
SES00000947,REAL_0199,2025-08-30 01:24:28,2025-08-30 02:04:28,40,27.49,60.0,44.8,412.37,15.0,USER159018,Cash,True,"CCS, CHAdeMO",ChargePoint,New Delhi,Delhi,DC Fast,Commercial,29,83,30,3
SES00000948,REAL_0199,2025-07-18 21:58:28,2025-07-18 22:25:28,27,17.95,60.0,47.3,269.31,15.0,USER521126,UPI,False,"CCS, CHAdeMO",ChargePoint,New Delhi,Delhi,DC Fast,2-Wheeler,33,82,27,5
SES00000949,REAL_0199,2025-08-21 23:40:28,2025-08-22 00:00:28,20,15.98,60.0,53.8,239.77,15.0,USER929688,UPI,True,"CCS, CHAdeMO",ChargePoint,New Delhi,Delhi,DC Fast,2-Wheeler,19,83,34,5
SES00000950,REAL_0199,2025-08-03 21:21:28,2025-08-03 21:58:28,37,31.53,60.0,55.7,472.92,15.0,USER792782,UPI,False,"CCS, CHAdeMO",ChargePoint,New Delhi,Delhi,DC Fast,2-Wheeler,13,60,20,4
SES00000951,REAL_0199,2025-09-19 03:01:28,2025-09-19 03:21:28,20,14.88,60.0,43.2,223.27,15.0,USER338405,Wallet,True,"CCS, CHAdeMO",ChargePoint,New Delhi,Delhi,DC Fast,Commercial,18,67,36,3
SES00000952,REAL_0199,2025-09-16 03:27:28,2025-09-16 03:57:28,30,23.32,60.0,53.5,349.81,15.0,USER200984,UPI,True,"CCS, CHAdeMO",ChargePoint,New Delhi,Delhi,DC Fast,Commercial,22,61,20,3
SES00000953,REAL_0199,2025-07-25 04:15:28,2025-07-25 04:59:28,44,33.62,60.0,45.6,504.26,15.0,USER920023,UPI,True,"CCS, CHAdeMO",ChargePoint,New Delhi,Delhi,DC Fast,4-Wheeler,16,86,22,4
SES00000954,REAL_0199,2025-08-23 01:29:28,2025-08-23 02:04:28,35,28.69,60.0,42.5,430.33,15.0,USER139510,Card,True,"CCS, CHAdeMO",ChargePoint,New Delhi,Delhi,DC Fast,2-Wheeler,19,82,24,5
SES00000955,REAL_0199,2025-07-21 19:15:28,2025-07-21 19:49:28,34,28.94,60.0,49.7,434.15,15.0,USER310154,Wallet,True,"CCS, CHAdeMO",ChargePoint,New Delhi,Delhi,DC Fast,Commercial,30,78,24,4
SES00000956,REAL_0199,2025-08-31 02:21:28,2025-08-31 02:52:28,31,26.34,60.0,52.0,395.12,15.0,USER495548,UPI,True,"CCS, CHAdeMO",ChargePoint,New Delhi,Delhi,DC Fast,Commercial,22,83,35,3
SES00000957,REAL_0199,2025-09-28 20:13:28,2025-09-28 20:49:28,36,28.94,60.0,52.9,434.04,15.0,USER898543,Cash,True,"CCS, CHAdeMO",ChargePoint,New Delhi,Delhi,DC Fast,2-Wheeler,38,70,38,4
SES00000958,REAL_0199,2025-08-19 07:17:28,2025-08-19 07:48:28,31,21.91,60.0,42.5,328.69,15.0,USER111136,Cash,True,"CCS, CHAdeMO",ChargePoint,New Delhi,Delhi,DC Fast,4-Wheeler,31,85,33,4
SES00000959,REAL_0199,2025-07-23 00:45:28,2025-07-23 01:24:28,39,34.15,60.0,45.8,512.19,15.0,USER393210,UPI,True,"CCS, CHAdeMO",ChargePoint,New Delhi,Delhi,DC Fast,4-Wheeler,23,70,40,3
SES00000960,REAL_0199,2025-07-18 12:08:28,2025-07-18 12:51:28,43,34.8,60.0,52.5,522.07,15.0,USER841805,UPI,True,"CCS, CHAdeMO",ChargePoint,New Delhi,Delhi,DC Fast,Commercial,10,66,34,5
SES00000961,REAL_0199,2025-08-31 10:48:28,2025-08-31 11:31:28,43,30.04,60.0,46.9,450.53,15.0,USER177375,Cash,True,"CCS, CHAdeMO",ChargePoint,New Delhi,Delhi,DC Fast,4-Wheeler,11,86,22,4
SES00000962,REAL_0199,2025-09-27 04:51:28,2025-09-27 05:14:28,23,19.2,60.0,44.8,288.07,15.0,USER176260,Cash,True,"CCS, CHAdeMO",ChargePoint,New Delhi,Delhi,DC Fast,Commercial,21,73,31,3
SES00000963,REAL_0199,2025-09-25 20:14:28,2025-09-25 20:46:28,32,21.97,60.0,50.8,329.56,15.0,USER222367,Cash,False,"CCS, CHAdeMO",ChargePoint,New Delhi,Delhi,DC Fast,Commercial,16,74,30,5
SES00000964,REAL_0199,2025-07-22 07:04:28,2025-07-22 07:28:28,24,16.39,60.0,43.4,245.85,15.0,USER713164,UPI,True,"CCS, CHAdeMO",ChargePoint,New Delhi,Delhi,DC Fast,2-Wheeler,14,91,20,2
SES00000965,REAL_0199,2025-08-15 03:02:28,2025-08-15 03:36:28,34,29.14,60.0,43.2,437.06,15.0,USER544207,UPI,True,"CCS, CHAdeMO",ChargePoint,New Delhi,Delhi,DC Fast,2-Wheeler,19,77,38,5
SES00000966,REAL_0199,2025-08-02 20:30:28,2025-08-02 20:54:28,24,17.97,60.0,44.4,269.62,15.0,USER476719,Wallet,True,"CCS, CHAdeMO",ChargePoint,New Delhi,Delhi,DC Fast,2-Wheeler,22,66,35,4
SES00000967,REAL_0199,2025-08-11 19:16:28,2025-08-11 19:40:28,24,16.97,60.0,50.8,254.56,15.0,USER354396,Cash,True,"CCS, CHAdeMO",ChargePoint,New Delhi,Delhi,DC Fast,4-Wheeler,11,93,22,5
SES00000968,REAL_0199,2025-07-28 02:10:28,2025-07-28 02:27:28,17,12.72,60.0,45.3,190.84,15.0,USER174562,Cash,True,"CCS, CHAdeMO",ChargePoint,New Delhi,Delhi,DC Fast,4-Wheeler,34,75,27,5
SES00000969,REAL_0199,2025-08-17 00:49:28,2025-08-17 01:25:28,36,25.8,60.0,55.8,387.03,15.0,USER756230,UPI,True,"CCS, CHAdeMO",ChargePoint,New Delhi,Delhi,DC Fast,4-Wheeler,36,84,37,3
SES00000970,REAL_0199,2025-08-03 07:14:28,2025-08-03 07:46:28,32,27.11,60.0,50.6,406.72,15.0,USER734072,UPI,True,"CCS, CHAdeMO",ChargePoint,New Delhi,Delhi,DC Fast,2-Wheeler,31,86,40,4
SES00000971,REAL_0199,2025-08-01 05:29:28,2025-08-01 05:53:28,24,18.67,60.0,43.4,280.03,15.0,USER136130,Wallet,True,"CCS, CHAdeMO",ChargePoint,New Delhi,Delhi,DC Fast,4-Wheeler,16,76,35,4
SES00000972,REAL_0199,2025-09-21 08:22:28,2025-09-21 09:02:28,40,26.55,60.0,54.7,398.31,15.0,USER711358,UPI,True,"CCS, CHAdeMO",ChargePoint,New Delhi,Delhi,DC Fast,2-Wheeler,17,87,21,5
SES00000973,REAL_0199,2025-08-02 11:45:28,2025-08-02 12:20:28,35,24.4,60.0,47.0,366.01,15.0,USER781386,Cash,True,"CCS, CHAdeMO",ChargePoint,New Delhi,Delhi,DC Fast,2-Wheeler,30,84,35,5
SES00000974,REAL_0199,2025-09-19 10:17:28,2025-09-19 10:50:28,33,23.14,60.0,49.1,347.12,15.0,USER374245,Wallet,True,"CCS, CHAdeMO",ChargePoint,New Delhi,Delhi,DC Fast,4-Wheeler,37,78,21,4
SES00000975,REAL_0199,2025-07-15 11:04:28,2025-07-15 11:35:28,31,20.28,60.0,47.1,304.13,15.0,USER605660,UPI,True,"CCS, CHAdeMO",ChargePoint,New Delhi,Delhi,DC Fast,Commercial,17,93,22,5
SES00000976,REAL_0199,2025-09-26 11:42:28,2025-09-26 12:22:28,40,27.51,60.0,51.7,412.7,15.0,USER624345,Cash,True,"CCS, CHAdeMO",ChargePoint,New Delhi,Delhi,DC Fast,4-Wheeler,11,80,40,1
SES00000977,REAL_0199,2025-07-15 01:57:28,2025-07-15 02:29:28,32,21.55,60.0,54.2,323.29,15.0,USER562981,Cash,True,"CCS, CHAdeMO",ChargePoint,New Delhi,Delhi,DC Fast,Commercial,35,72,34,5
SES00000978,REAL_0199,2025-08-16 10:55:28,2025-08-16 11:24:28,29,24.18,60.0,55.4,362.7,15.0,USER674696,Wallet,True,"CCS, CHAdeMO",ChargePoint,New Delhi,Delhi,DC Fast,2-Wheeler,37,80,34,5
SES00000979,REAL_0199,2025-09-21 11:58:28,2025-09-21 12:36:28,38,26.5,60.0,55.8,397.53,15.0,USER675899,Cash,True,"CCS, CHAdeMO",ChargePoint,New Delhi,Delhi,DC Fast,4-Wheeler,31,75,23,3
SES00000980,REAL_0199,2025-09-21 00:16:28,2025-09-21 01:00:28,44,37.54,60.0,50.7,563.16,15.0,USER980569,UPI,True,"CCS, CHAdeMO",ChargePoint,New Delhi,Delhi,DC Fast,Commercial,12,78,29,5
SES00000981,REAL_0199,2025-09-17 21:17:28,2025-09-17 21:40:28,23,20.46,60.0,43.6,306.95,15.0,USER104741,UPI,True,"CCS, CHAdeMO",ChargePoint,New Delhi,Delhi,DC Fast,2-Wheeler,40,95,21,2
SES00000982,REAL_0199,2025-09-05 09:33:28,2025-09-05 10:13:28,40,34.63,60.0,54.2,519.48,15.0,USER576323,Wallet,True,"CCS, CHAdeMO",ChargePoint,New Delhi,Delhi,DC Fast,Commercial,27,84,36,4
SES00000983,REAL_0199,2025-07-06 08:02:28,2025-07-06 08:38:28,36,28.52,60.0,54.2,427.78,15.0,USER790099,UPI,True,"CCS, CHAdeMO",ChargePoint,New Delhi,Delhi,DC Fast,Commercial,32,76,25,5
SES00000984,REAL_0199,2025-10-04 07:24:28,2025-10-04 07:41:28,17,14.97,60.0,48.7,224.55,15.0,USER173298,Cash,True,"CCS, CHAdeMO",ChargePoint,New Delhi,Delhi,DC Fast,Commercial,37,94,35,5
SES00000985,REAL_0199,2025-07-20 20:51:28,2025-07-20 21:11:28,20,15.79,60.0,54.2,236.81,15.0,USER190474,Card,True,"CCS, CHAdeMO",ChargePoint,New Delhi,Delhi,DC Fast,2-Wheeler,14,84,20,3
SES00000986,REAL_0199,2025-09-03 22:58:28,2025-09-03 23:20:28,22,18.94,60.0,48.4,284.07,15.0,USER150066,UPI,True,"CCS, CHAdeMO",ChargePoint,New Delhi,Delhi,DC Fast,2-Wheeler,37,64,38,5
SES00000987,REAL_0199,2025-08-02 06:24:28,2025-08-02 07:03:28,39,29.55,60.0,43.8,443.31,15.0,USER654202,Cash,True,"CCS, CHAdeMO",ChargePoint,New Delhi,Delhi,DC Fast,4-Wheeler,38,92,33,4
SES00000988,REAL_0199,2025-09-08 06:55:28,2025-09-08 07:20:28,25,19.06,60.0,46.7,285.9,15.0,USER502460,Wallet,True,"CCS, CHAdeMO",ChargePoint,New Delhi,Delhi,DC Fast,2-Wheeler,38,65,34,5
SES00000989,REAL_0199,2025-08-22 00:11:28,2025-08-22 00:39:28,28,23.55,60.0,46.8,353.29,15.0,USER409180,UPI,True,"CCS, CHAdeMO",ChargePoint,New Delhi,Delhi,DC Fast,Commercial,20,69,32,5
SES00000990,REAL_0199,2025-08-25 07:31:28,2025-08-25 08:04:28,33,22.81,60.0,45.8,342.17,15.0,USER102001,Card,True,"CCS, CHAdeMO",ChargePoint,New Delhi,Delhi,DC Fast,4-Wheeler,11,86,28,3
SES00000991,REAL_0199,2025-08-22 11:40:28,2025-08-22 12:25:28,45,32.14,60.0,47.7,482.1,15.0,USER609022,Cash,True,"CCS, CHAdeMO",ChargePoint,New Delhi,Delhi,DC Fast,Commercial,38,81,26,5
SES00000992,REAL_0199,2025-07-25 03:04:28,2025-07-25 03:42:28,38,27.53,60.0,52.4,413.02,15.0,USER766441,Cash,True,"CCS, CHAdeMO",ChargePoint,New Delhi,Delhi,DC Fast,Commercial,32,79,31,4
SES00000993,REAL_0199,2025-09-15 01:07:28,2025-09-15 01:29:28,22,14.47,60.0,54.7,217.03,15.0,USER507481,Cash,True,"CCS, CHAdeMO",ChargePoint,New Delhi,Delhi,DC Fast,2-Wheeler,37,63,21,4
SES00000994,REAL_0199,2025-07-23 07:08:28,2025-07-23 07:53:28,45,36.2,60.0,51.4,542.99,15.0,USER992780,Cash,True,"CCS, CHAdeMO",ChargePoint,New Delhi,Delhi,DC Fast,4-Wheeler,11,79,25,5
SES00000995,REAL_0199,2025-07-06 21:03:28,2025-07-06 21:44:28,41,31.76,60.0,44.7,476.39,15.0,USER586256,Wallet,True,"CCS, CHAdeMO",ChargePoint,New Delhi,Delhi,DC Fast,Commercial,33,68,24,4
SES00000996,REAL_0199,2025-09-28 12:11:28,2025-09-28 12:28:28,17,13.39,60.0,55.3,200.83,15.0,USER620918,Wallet,True,"CCS, CHAdeMO",ChargePoint,New Delhi,Delhi,DC Fast,Commercial,18,85,25,4
SES00000997,REAL_0199,2025-07-17 01:09:28,2025-07-17 01:39:28,30,24.36,60.0,43.3,365.33,15.0,USER623684,Wallet,True,"CCS, CHAdeMO",ChargePoint,New Delhi,Delhi,DC Fast,2-Wheeler,30,69,40,5
SES00000998,REAL_0199,2025-08-12 10:18:28,2025-08-12 10:44:28,26,18.23,60.0,48.9,273.5,15.0,USER761760,Wallet,True,"CCS, CHAdeMO",ChargePoint,New Delhi,Delhi,DC Fast,Commercial,17,78,31,4
SES00000999,REAL_0199,2025-09-15 22:55:28,2025-09-15 23:11:28,16,11.75,60.0,50.9,176.22,15.0,USER772753,UPI,True,"CCS, CHAdeMO",ChargePoint,New Delhi,Delhi,DC Fast,Commercial,36,91,33,5
SES00001000,REAL_0199,2025-08-04 03:03:28,2025-08-04 03:44:28,41,32.93,60.0,44.7,493.9,15.0,USER767063,Cash,True,"CCS, CHAdeMO",ChargePoint,New Delhi,Delhi,DC Fast,2-Wheeler,20,68,26,1
SES00001001,REAL_0199,2025-09-08 01:40:28,2025-09-08 01:56:28,16,13.2,60.0,55.9,197.99,15.0,USER191940,Cash,True,"CCS, CHAdeMO",ChargePoint,New Delhi,Delhi,DC Fast,4-Wheeler,35,73,35,5
SES00001002,REAL_0199,2025-08-29 07:03:28,2025-08-29 07:32:28,29,23.98,60.0,45.7,359.71,15.0,USER427399,Card,True,"CCS, CHAdeMO",ChargePoint,New Delhi,Delhi,DC Fast,2-Wheeler,15,82,31,5
SES00001003,REAL_0199,2025-07-24 23:21:28,2025-07-24 23:46:28,25,17.42,60.0,43.5,261.37,15.0,USER283167,Wallet,True,"CCS, CHAdeMO",ChargePoint,New Delhi,Delhi,DC Fast,4-Wheeler,13,71,30,4
SES00001004,REAL_0199,2025-09-06 05:19:28,2025-09-06 06:02:28,43,37.96,60.0,52.4,569.41,15.0,USER595655,Cash,True,"CCS, CHAdeMO",ChargePoint,New Delhi,Delhi,DC Fast,Commercial,17,66,25,5
SES00001005,REAL_0199,2025-10-04 10:38:28,2025-10-04 10:57:28,19,16.91,60.0,54.9,253.63,15.0,USER751099,Wallet,True,"CCS, CHAdeMO",ChargePoint,New Delhi,Delhi,DC Fast,2-Wheeler,28,64,37,4
SES00001006,REAL_0199,2025-07-22 02:53:28,2025-07-22 03:28:28,35,25.22,60.0,55.4,378.29,15.0,USER689087,Card,True,"CCS, CHAdeMO",ChargePoint,New Delhi,Delhi,DC Fast,4-Wheeler,34,95,22,4
SES00001007,REAL_0199,2025-09-11 10:30:28,2025-09-11 11:05:28,35,29.17,60.0,46.3,437.56,15.0,USER377325,Cash,True,"CCS, CHAdeMO",ChargePoint,New Delhi,Delhi,DC Fast,Commercial,17,77,30,5
SES00001008,REAL_0199,2025-09-01 01:03:28,2025-09-01 01:48:28,45,39.21,60.0,55.7,588.16,15.0,USER348533,Wallet,True,"CCS, CHAdeMO",ChargePoint,New Delhi,Delhi,DC Fast,2-Wheeler,11,69,24,4
SES00001009,REAL_0199,2025-08-17 09:40:28,2025-08-17 10:09:28,29,18.96,60.0,45.3,284.39,15.0,USER694732,Wallet,True,"CCS, CHAdeMO",ChargePoint,New Delhi,Delhi,DC Fast,Commercial,21,88,31,1
SES00001010,REAL_0199,2025-09-07 05:31:28,2025-09-07 05:56:28,25,16.34,60.0,48.5,245.1,15.0,USER332366,UPI,True,"CCS, CHAdeMO",ChargePoint,New Delhi,Delhi,DC Fast,2-Wheeler,20,67,40,4
SES00001011,REAL_0199,2025-09-24 09:36:28,2025-09-24 10:16:28,40,31.77,60.0,48.4,476.53,15.0,USER575790,Card,False,"CCS, CHAdeMO",ChargePoint,New Delhi,Delhi,DC Fast,4-Wheeler,13,87,24,4
SES00001012,REAL_0199,2025-10-01 20:45:28,2025-10-01 21:26:28,41,30.81,60.0,46.0,462.22,15.0,USER897671,Wallet,False,"CCS, CHAdeMO",ChargePoint,New Delhi,Delhi,DC Fast,Commercial,14,92,22,5
SES00001013,REAL_0199,2025-09-06 21:45:28,2025-09-06 22:27:28,42,33.97,60.0,45.8,509.62,15.0,USER540865,Cash,True,"CCS, CHAdeMO",ChargePoint,New Delhi,Delhi,DC Fast,4-Wheeler,26,69,33,1
SES00001014,REAL_0199,2025-09-24 05:33:28,2025-09-24 05:58:28,25,21.47,60.0,43.1,321.99,15.0,USER154139,Wallet,True,"CCS, CHAdeMO",ChargePoint,New Delhi,Delhi,DC Fast,Commercial,31,85,28,5
SES00001015,REAL_0199,2025-08-19 05:21:28,2025-08-19 05:46:28,25,21.36,60.0,42.5,320.35,15.0,USER183864,Cash,True,"CCS, CHAdeMO",ChargePoint,New Delhi,Delhi,DC Fast,4-Wheeler,15,72,25,4
SES00001016,REAL_0199,2025-07-30 20:07:28,2025-07-30 20:25:28,18,12.86,60.0,44.8,192.87,15.0,USER457429,Cash,True,"CCS, CHAdeMO",ChargePoint,New Delhi,Delhi,DC Fast,4-Wheeler,19,95,31,5
SES00001017,REAL_0199,2025-07-29 04:50:28,2025-07-29 05:10:28,20,16.16,60.0,46.8,242.43,15.0,USER183086,Wallet,True,"CCS, CHAdeMO",ChargePoint,New Delhi,Delhi,DC Fast,Commercial,30,88,33,3
SES00001018,REAL_0199,2025-09-21 10:49:28,2025-09-21 11:33:28,44,30.57,60.0,55.6,458.58,15.0,USER172331,Wallet,True,"CCS, CHAdeMO",ChargePoint,New Delhi,Delhi,DC Fast,Commercial,16,75,25,5
SES00001019,REAL_0199,2025-07-08 05:24:28,2025-07-08 05:54:28,30,24.03,60.0,47.2,360.48,15.0,USER632092,Wallet,True,"CCS, CHAdeMO",ChargePoint,New Delhi,Delhi,DC Fast,2-Wheeler,38,85,28,4
SES00001020,REAL_0199,2025-09-29 06:48:28,2025-09-29 07:17:28,29,23.03,60.0,47.2,345.52,15.0,USER701542,Card,True,"CCS, CHAdeMO",ChargePoint,New Delhi,Delhi,DC Fast,2-Wheeler,14,72,27,5
SES00001021,REAL_0199,2025-09-29 12:04:28,2025-09-29 12:37:28,33,21.96,60.0,55.1,329.43,15.0,USER556314,Wallet,True,"CCS, CHAdeMO",ChargePoint,New Delhi,Delhi,DC Fast,4-Wheeler,40,67,24,5
SES00001022,REAL_0199,2025-08-22 19:16:28,2025-08-22 19:37:28,21,15.32,60.0,46.3,229.86,15.0,USER522973,Cash,True,"CCS, CHAdeMO",ChargePoint,New Delhi,Delhi,DC Fast,2-Wheeler,26,77,34,2
SES00001023,REAL_0199,2025-10-02 08:12:28,2025-10-02 08:38:28,26,17.67,60.0,44.8,265.07,15.0,USER672335,Wallet,True,"CCS, CHAdeMO",ChargePoint,New Delhi,Delhi,DC Fast,2-Wheeler,28,92,29,3
